10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum2DDiameterColumn,Maximum2DDiameterRow,Maximum2DDiameterSlice,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,Busyness,Coarseness,Complexity,Strength,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis,Label
23,120,11211584582,2.327361978,56,2.12948743,252,29.45145748,80.40722007,88,0,252,22.97098075,87.65454736,-0.552376148,9229195616,0.225615781,1217.998633,0.822837144,0.687683418,100.4724396,146.1027515,154.623801,164.4912841,138.4552444,167.4260013,1201021.086,120.2187709,0.706484123,77342.01331,0.064396882,1201198.962,15.69287789,116.8212632,-11.37612197,7.105121719,0.010944898,0.845918433,0.461136707,1.213580542,0.373542264,0.789874125,0.782493665,0.995210455,0.962396331,-0.377713224,0.90406814,0.359381679,3.750277703,0.116236782,3.748626698,0.851275296,0.263235712,7.500555405,3.139450826,1.924340437,329221.0292,0.197896863,1.982082795,23.69338751,175340266.4,3231522661,19623831.19,0.24376899,571.3007019,0.211045697,0.459633746,11.10946911,0.102361933,5.22938884,0.001855112,175049690.4,13.49620406,14.4261363,276.8470267,2.174939498,0.194587681,4.613831914,195984.7918,0.319468828,0.412899268,8.236653435,0.574893085,6.962632067,0.115218875,1526.360497,1.13E-05,20.58676497,0.000855405,6.497221468,67358.70085,0.046161042,42.80771344,15.73778981,307.3455456,5627.881928,52.53713699,0.183015441,0.008630382,0.121793748,0.00186433,1
29,119,9143674804,2.284308647,54,1.951410136,145,27.74992061,79.97245243,86,6,139,22.26220222,86.23970185,-0.401295167,9143674804,0.228590636,1041.693028,0.829126426,0.712064296,103.3097366,145.084843,144.6271067,161.8950277,146.812806,164.3258957,1229251.75,120.2936774,0.73725976,75270.38731,0.061232687,1229437,15.26003706,91.01824842,-8.332253871,6.353769766,0.033626342,0.850609011,0.424527327,1.142958338,0.327481566,0.801824079,0.796543702,0.986547777,0.940898453,-0.391765686,0.908087809,0.353046027,3.714798598,0.117281635,3.656835726,0.854799041,0.256013392,7.429597197,3.101799512,1.716616471,281037.7856,0.215115818,1.734290749,17.07619048,100662302.5,1799111207,8694181.498,0.379037368,767.2535714,0.228349277,0.487625941,8.998159734,0.158011135,5.417884722,0.002732958,100528416.8,13.43501962,15.16921201,271.1837728,2.404376078,0.159763381,4.626230684,147810.7098,0.298123402,0.395145283,8.363263956,0.550468253,6.74805697,0.092677756,3524.281065,1.34E-05,3.74284754,0.000157236,6.491301641,57646.16495,0.046888263,40.53935642,15.31329788,320.3058807,5568.270965,50.22713322,0.156748268,0.008472809,0.119661645,0.001826617,1
36,107,12371342103,2.073585402,39,2.382568153,152,21.51293505,77.657775,83,6,146,16.34880064,81.84736593,-0.651639858,10324708544,0.261965684,668.2612918,0.822155774,0.724784387,113.1220112,156.076777,177.6543407,171.1692587,148.7033619,179.5996097,1541091.676,128.3194234,0.722030752,89360.87505,0.057985437,1541233.309,14.55808552,51.69185803,-5.706696009,4.444044356,0.015017945,0.846644548,0.337324703,0.984993891,0.251476312,0.83646444,0.834471263,0.992702043,0.958266446,-0.423821457,0.904791439,0.310811293,3.67956571,0.146147453,3.239846763,0.84723951,0.270685244,7.359131419,2.837064951,1.203176558,483784.3406,0.248998259,1.235204978,6.230097586,453854631.1,7327554801,35909028.2,0.612453414,342.5901387,0.175957955,0.42059354,2.880087619,0.249780626,5.514261118,0.001054286,452954961.8,12.31989189,20.82699004,363.7905064,2.264424037,0.152546614,4.741039257,146479.4598,0.230980971,0.334089243,11.12162745,0.459939191,4.866363945,0.082119828,3921.03491,8.48E-06,5.468582125,0.000159072,6.186033798,103183.5952,0.055873162,34.71214976,14.55957259,370.103013,6087.752903,41.88183364,0.129695487,0.005383149,0.060620442,0.001265156,1
23,100,7020064853,2.133370312,44,1.998854857,183,23.29695669,67.76596455,74,5,178,18.64606751,73.04710655,-0.444613253,5856844511,0.257218059,743.6538249,0.868119095,0.710341816,97.97270985,137.9233315,147.9076905,155.259664,141.6298665,157.0445938,1097372.093,119.7338778,0.701700881,73322.06882,0.06681605,1097634.272,11.66631226,58.93842041,-5.66638864,5.005266227,0.012460018,0.85331564,0.350120904,1.020460879,0.26982793,0.832398299,0.829522161,0.99397573,0.961602538,-0.423186389,0.909771491,0.31171299,3.242522059,0.144254868,3.34430274,0.856121373,0.309639397,6.485044118,2.905774576,1.350304278,338404.8234,0.24384327,1.368425917,9.380898238,245554588.6,3260638023,27972656.95,0.495207144,360.3848778,0.204880544,0.455892811,4.622229149,0.196414047,5.355750178,0.001336998,244995167.9,10.31136979,20.10345296,252.7255855,4.80935743,0.206277005,4.712573997,114463.1435,0.248502327,0.341703462,10.90260634,0.491571216,4.453027635,0.109317623,2474.51318,1.25E-05,8.064538139,0.000394526,6.266593285,73098.73693,0.055561605,39.06286949,11.70185401,367.241818,4719.487852,77.2665227,0.205973424,0.006081545,0.060025748,0.001674171,1
30,116,15059598009,2.14436509,49,2.210519303,181,26.2126592,81.67924457,89,4,177,20.21651417,87.39939152,-0.616485991,12258448043,0.255746013,967.1546439,0.792264369,0.712150484,114.4151552,160.6614863,177.5503699,180.1871717,150.3604963,182.9218198,1604438.234,127.286371,0.720489967,91989.48521,0.057334389,1604791.711,15.70584255,89.614844,-11.02303664,5.935971384,0.014612968,0.865102118,0.361041726,1.058859768,0.294838886,0.830356215,0.826264992,0.993505621,0.960627987,-0.427345925,0.912016125,0.305751718,3.785372786,0.153750696,3.344571221,0.867229875,0.315459391,7.570745571,2.878963484,1.591229765,504203.0095,0.230468882,1.62512428,16.41156671,301191911.4,5767126520,24442401.34,0.359971921,732.4186047,0.2241183,0.477636141,8.140694536,0.157807186,5.457059362,0.001657622,300827972.1,12.58809251,25.98166903,515.3420631,3.506298993,0.170267557,4.682438633,185101.3297,0.269756796,0.340555353,16.77366248,0.518327875,5.585735964,0.097984632,2815.143119,8.94E-06,7.568790709,0.000239496,6.067378192,127442.1745,0.064642272,43.53249024,15.72627782,372.7938675,6851.728211,52.95517599,0.153255552,0.006676815,0.085156864,0.001499453,1
30,89,7908504153,1.775381171,33,2.41509752,114,18.16454697,64.29631966,68,5,109,13.62174211,67.92748973,-0.629377008,6431284209,0.319834798,480.1271395,0.773850612,0.711636086,109.7935281,154.28325,165.9510608,171.6263426,145.7210458,174.7727585,1393581.037,119.3921874,0.734216355,82176.61014,0.058967945,1393819.613,10.28608574,23.96355854,-3.705023805,3.008542399,0.018700906,0.824132868,0.270826165,0.87923806,0.214292524,0.867709923,0.866483297,0.989010211,0.955311138,-0.429264127,0.878969413,0.254588204,3.099415149,0.20666474,2.75836091,0.825510486,0.342009202,6.198830298,2.440754063,0.824583121,548187.2488,0.297791451,0.844729923,7.287984743,588868913.1,6991773758,62263091.47,0.543455181,320.0832804,0.203485874,0.456197996,3.780999381,0.216301661,5.33125224,0.000917752,587681644.5,8.165575596,37.89949613,494.1970542,4.812003803,0.229984903,4.735010954,94140.1267,0.194390058,0.274781311,23.47340682,0.406916213,2.727051067,0.115243646,6652.963745,9.07E-06,2.200590581,7.51E-05,5.598835613,138124.4396,0.080587431,35.17720025,10.30663255,429.4254637,5008.260944,64.15954459,0.178622744,0.004605937,0.037313842,0.001374698,1
40,129,12207579346,2.340127914,51,2.22167298,205,27.08505188,90.95628839,98,1,204,20.92941811,96.49853499,-0.547198136,9975278172,0.216366709,1038.920859,0.803339985,0.678624532,96.48884176,142.1829556,144.6680321,153.1068213,137.4175776,159.7940726,1071077.892,114.2212535,0.740292069,68385.13854,0.063847026,1071232.093,19.19389778,95.87866107,-7.752071747,6.425004437,0.015670811,0.836027077,0.467806509,1.192511877,0.348116551,0.782822831,0.776612032,0.993117147,0.954161471,-0.368387951,0.900600406,0.383346899,4.210803286,0.099325217,3.791983192,0.838777796,0.216218952,8.421606572,3.181793086,1.749531276,283647.2347,0.206575599,1.795566949,9.923736075,157923684.4,3332610407,10538172.39,0.598974154,464.7026564,0.199101395,0.449567566,5.190888922,0.248565453,5.350363561,0.00178038,157608202.4,16.60714198,10.98772404,248.5581168,0.873212471,0.121556824,4.576697636,176987.4854,0.307894326,0.429691004,5.239335341,0.558531801,8.202028594,0.07668575,1829.239144,1.19E-05,11.81778779,0.000399673,6.60154005,61533.88202,0.046938175,35.30622688,19.21223748,285.8328838,6437.300483,22.47842528,0.101910573,0.008175153,0.120076723,0.001640489,1
34,122,12230982148,2.277868281,50,2.213344189,161,26.4820122,85.96574586,92,2,159,20.45024149,91.57846938,-0.570596476,9892125248,0.237510057,996.5065938,0.806345918,0.715844825,103.0755539,143.9914775,151.2743408,159.1026077,142.4008267,161.4316437,1179272.259,116.1069401,0.73906732,73036.98667,0.061933948,1179513.308,17.08802676,92.40464292,-9.044577109,5.997136611,0.022288428,0.855289619,0.401874143,1.095638122,0.301242901,0.809505378,0.805607765,0.990822527,0.950659534,-0.40411331,0.912323898,0.349004024,3.963022025,0.125583764,3.6083884,0.858717211,0.271441744,7.926044049,3.097008808,1.616128565,346383.0044,0.208143906,1.654859535,14.7325833,215210302.1,4180962921,14850154.85,0.458216437,400.530939,0.173314989,0.416918366,6.482310745,0.182691147,5.736758213,0.001584621,214812058,14.96785484,16.04009228,320.0634551,1.664030314,0.145288649,4.761359059,158575.6797,0.277409761,0.382788822,8.732904231,0.52276433,6.997568775,0.085208685,2896.284414,1.15E-05,5.452317524,0.000192098,6.501444462,70519.81426,0.048354466,36.80257434,17.09244422,327.4195111,6315.063728,35.97605419,0.126809514,0.007010385,0.100344812,0.001478769,1
30,122,10480499684,2.330243441,54,2.201617076,147,28.08712152,83.11343045,89,1,146,21.68513959,89.61051033,-0.553598077,10480499684,0.226256553,1122.20124,0.84799185,0.660569625,99.35670119,150.4106417,162.1172415,169.097605,143.7810836,172.1017141,1304850.458,127.5469983,0.728831389,79231.44036,0.060720705,1305161,16.40841954,104.813389,-9.791529853,6.573364435,0.037086389,0.847561971,0.442735433,1.167763601,0.339872935,0.794249869,0.788486674,0.985831512,0.938474838,-0.387611826,0.90873198,0.36412461,3.86010062,0.115964566,3.726035264,0.854875405,0.257245719,7.72020124,3.152533099,1.778716224,295301.229,0.197308399,1.836985336,21.07258753,162556692.2,3053943863,14146239.17,0.319951964,657.9607173,0.280939674,0.545871975,11.85094389,0.158513328,4.773115673,0.001794415,162246125.9,14.10510981,14.19261808,281.5828064,1.636693182,0.177369838,4.673617612,166010.1734,0.304836871,0.408583191,7.821746179,0.556187016,7.034573147,0.107084168,3778.573513,1.26E-05,3.750768127,0.000147412,6.52077968,60974.84148,0.046718253,38.86360542,16.42051823,307.0643967,5869.307275,39.35656736,0.153781344,0.008235199,0.121059846,0.001810877,1
23,98,8837019659,2.079572974,44,1.968782898,120,22.91046349,66.51346215,73,7,113,18.45826659,71.67367151,-0.454103859,7384485336,0.269884094,713.0745399,0.86636298,0.702429126,106.4680266,151.5712015,175.1427557,175.0312804,150.4241159,176.4221724,1437302.607,131.3156777,0.702923606,87620.98653,0.060962101,1437477.079,11.17420424,51.5130653,-5.281312318,4.699963928,0.030927131,0.858645942,0.327244866,0.971197227,0.246910765,0.841320251,0.839381265,0.986505969,0.946169821,-0.437456114,0.911306928,0.30156203,3.176240958,0.159088059,3.232679086,0.861331051,0.331302354,6.352481917,2.840376991,1.264311443,464262.7155,0.248692149,1.277570108,11.88496583,445688761.6,5718954056,54310103.13,0.412816376,347.1583144,0.197698357,0.448939821,5.332007659,0.176016723,5.35000326,0.001020794,444729086.9,9.843564227,23.5899431,293.2695716,5.075411606,0.214516101,4.769393423,133403.9161,0.231867811,0.325353408,13.34137385,0.464227523,4.04364778,0.105723419,7493.590925,9.80E-06,2.04672656,7.93E-05,6.123198141,103302.8542,0.060051769,36.56239476,11.21654081,380.3240822,4684.727718,78.54191164,0.208465361,0.005323489,0.053183023,0.001405678,1
32,104,9092955891,2.126356531,41,2.270099377,132,21.97098339,73.11259018,78,7,125,16.65154004,77.70794692,-0.512622379,7610459641,0.253328612,693.0741709,0.775191583,0.679942976,102.9527618,151.4138178,170.805934,169.8465183,135.000236,173.8466163,1260116.533,117.374717,0.740921197,76146.96136,0.060428508,1260317.648,13.18834724,54.07200289,-4.992963256,4.618953375,0.021329157,0.853693763,0.33586164,0.978164452,0.247908188,0.836737755,0.83491108,0.99027493,0.952524015,-0.433406348,0.912968643,0.311636529,3.482046255,0.138872564,3.308397342,0.854294478,0.278120765,6.964092509,2.907210162,1.245808559,381468.3034,0.245628086,1.269862363,7.396046852,414070536.6,5963678237,37363745.44,0.603074467,270.9341142,0.198341226,0.451800097,3.696777261,0.251736697,5.383732834,0.000907145,412855338.6,11.43148248,20.32930274,309.762988,2.890694178,0.173289144,4.797538903,118448.058,0.228349141,0.334474424,10.57209435,0.455724751,4.545792413,0.088710265,4424.76568,1.09E-05,3.534579468,0.000132486,6.282580534,84460.12859,0.056088978,34.23880369,13.20145515,369.262955,5426.743734,52.81193078,0.155362857,0.005272832,0.056554402,0.001307027,1
34,92,8916942793,1.738926279,32,2.550931482,110,17.74545179,67.47709962,71,6,104,13.41362342,70.81721027,-0.651779806,7482166114,0.339378079,461.9182972,0.806892569,0.712894194,111.3672177,156.2184385,173.8867912,174.0862056,147.0454535,181.1140474,1491705.395,126.0514972,0.727101911,86831.54836,0.058209583,1491934.363,10.97251129,22.52318016,-3.63886575,2.786988015,0.016559572,0.824877996,0.254609368,0.842880213,0.200374242,0.874765721,0.873948865,0.98982749,0.957862223,-0.437322574,0.878335273,0.243818779,3.215979934,0.228180682,2.683507678,0.826398783,0.383635926,6.431959868,2.393763207,0.763533217,603423.3882,0.298090918,0.786500949,9.457177322,643401062.1,8073774964,63385492.49,0.503578609,301.0180941,0.181554942,0.428137614,4.362518282,0.194492154,5.562989407,0.000932494,642251036.1,8.827665565,41.52129166,561.0097375,4.496704952,0.205849674,4.841854318,87659.91391,0.182763629,0.261905212,25.52980408,0.386408393,2.807290445,0.100261622,6318.157184,8.95E-06,2.060532709,7.54E-05,5.504327408,154970.2637,0.087158555,33.79227875,10.97905206,441.4471349,5411.884134,56.86578602,0.155707218,0.004321169,0.038717008,0.00119312,1
33,124,14766815713,2.371988505,56,2.062817651,170,28.2876969,86.06121448,93,1,169,22.30116273,92.23241447,-0.510313952,12148022711,0.216490116,1100.28564,0.838229603,0.714791712,108.3574213,151.5930019,163.3097149,168.5167822,145.9856789,172.1353372,1427799.393,127.0697419,0.713920722,85890.59254,0.060155925,1428033.645,17.39426237,110.1114214,-9.138920804,6.841244117,0.0271605,0.852110275,0.453356679,1.168305407,0.334570583,0.78810167,0.782561797,0.989321627,0.944593781,-0.386015079,0.911464281,0.378362607,3.977483531,0.10291878,3.80853542,0.856295553,0.239000978,7.954967062,3.222940163,1.846780445,375800.8621,0.199173186,1.877664253,13.12009419,251141506.2,4920122761,18375818.84,0.487577178,494.543956,0.194091035,0.443788537,6.550049034,0.192297333,5.603470323,0.001467843,250677375.2,15.57437785,12.53680151,249.1825305,1.516599131,0.143495875,4.65772138,229470.9181,0.307882536,0.42043344,6.534854339,0.557850141,7.87244849,0.085819004,3728.499373,9.56E-06,5.754448319,0.000156134,6.657371093,81967.02821,0.047219294,35.97062118,17.4413865,294.1747229,5783.067772,36.2920137,0.133279512,0.007794087,0.113347051,0.00154808,1
46,130,18625403322,2.320150616,47,2.5456634,180,25.788553,94.24631459,100,2,178,19.37942754,99.28994133,-0.668709049,15307604319,0.220332134,976.1246351,0.77502285,0.694888804,111.9920257,161.1653909,161.9841112,180.6301516,150.6690008,184.094317,1552359.885,124.9068607,0.733015857,88450.24277,0.056977923,1552732.773,20.26597857,100.8329024,-8.945657451,6.155530826,0.01829854,0.849757734,0.425751,1.125110329,0.3129721,0.798818436,0.794465242,0.992435033,0.953497427,-0.393579434,0.91056249,0.366625031,4.341872613,0.105641853,3.692535335,0.851444302,0.200937155,8.683745225,3.146269757,1.663700051,416267.9926,0.209630219,1.719831894,11.05834684,252553484.5,5633298881,14607617.77,0.505408033,613.8752026,0.1989871,0.450019103,5.745444362,0.205318131,5.666001211,0.001632902,252178442.4,17.65921102,13.41821938,319.9819948,1.041264285,0.113258705,4.702179906,221517.8982,0.285282934,0.401750488,6.806813284,0.530005341,8.356405267,0.068565627,2965.376974,8.56E-06,8.133402789,0.000199211,6.600261244,91218.43722,0.048282244,34.750727,20.25590187,308.8017769,7160.593949,24.52942269,0.096211624,0.007306541,0.115491667,0.001353392,1
35,134,14946655935,2.468643661,60,2.165912407,209,30.61130629,89.35998707,94,1,208,23.90495228,96.48233247,-0.442445989,12537681648,0.190821738,1323.633189,0.766332692,0.656937387,102.9829685,156.762228,171.3875011,178.6670484,138.4045404,182.5257868,1346728.289,120.1320202,0.732303262,80534.10029,0.059799813,1346857.504,19.09837432,153.3604111,-10.05463536,8.28474475,0.017760905,0.875455722,0.447219333,1.171959316,0.343144405,0.792399453,0.786583967,0.993406527,0.956189107,-0.417488408,0.929767676,0.367281568,4.143010368,0.090994279,3.884167053,0.878051785,0.184856181,8.286020736,3.287425191,2.208597233,306391.2067,0.196221501,2.252852261,12.80233794,256103586.7,5588852661,18352838.51,0.485845441,321.5940489,0.170878878,0.411130067,6.018610062,0.180927467,5.973976416,0.001172118,255375710.3,16.01736556,15.10884984,371.9372797,1.878998688,0.141541651,4.669491421,212769.1045,0.314714727,0.411151588,8.755949717,0.565171965,8.135004849,0.084083366,1900.189478,1.21E-05,10.58835681,0.000383901,6.609731293,83893.67398,0.052249335,39.52284878,19.1101093,305.5408644,6977.827205,39.5930088,0.134580927,0.007505417,0.111463017,0.001452691,1
34,111,10979886149,2.112659377,44,2.231281827,156,23.49105809,79.43559614,85,8,148,18.10296959,84.21676822,-0.566633731,9006676853,0.253606592,782.4501146,0.804653554,0.687914814,103.3786253,150.2782366,161.4358674,166.3731781,142.5394779,172.0464209,1269673.314,120.9219172,0.714469022,79364.9442,0.062508161,1269893.903,15.09664434,58.53141632,-6.498209421,4.890685822,0.016680624,0.851469714,0.351150799,1.014142321,0.264844485,0.831068549,0.828498298,0.99226102,0.9566671,-0.422235105,0.907245141,0.316880548,3.737900427,0.142481792,3.30479859,0.852297142,0.249956191,7.475800854,2.875829819,1.320643849,392609.8872,0.2410111,1.356405569,9.387861546,285432549.4,4912165676,22416490.97,0.563767118,342.2735894,0.162291887,0.396555478,4.386044653,0.197686808,5.79024934,0.00136231,284893723.8,12.37907061,21.32953328,405.4115677,1.997799759,0.159067697,4.708820879,134496.3281,0.245728909,0.34410176,12.1770297,0.48082501,5.091220222,0.088282028,3124.510376,1.05E-05,5.488985795,0.000190603,6.185637424,85901.73457,0.055488277,36.58348398,15.08778792,362.5070828,6345.772523,38.63235437,0.130006262,0.005865544,0.068452817,0.001389716,1
29,112,8234527178,2.178119274,51,1.964447315,132,25.91780995,76.53879585,84,8,124,20.69077104,82.26641697,-0.461804938,8234527178,0.237314002,909.5760899,0.817995218,0.707197503,103.0688158,145.7426185,159.2482339,161.8177988,139.4632568,166.436174,1216514.542,119.2167651,0.727742959,75727.04006,0.062249186,1216728,14.36483481,72.18641578,-7.334256582,5.70513203,0.028430189,0.846899139,0.397435466,1.103788634,0.309711766,0.813443439,0.808782193,0.987561191,0.944546794,-0.40194623,0.903858154,0.3350099,3.613393615,0.127342497,3.456778785,0.848849472,0.244128305,7.226787231,2.94971292,1.544397231,288746.5914,0.233634635,1.577762787,8.992998833,200756910.4,3393749351,17403256.99,0.578042752,401.6511085,0.234335536,0.495174085,5.090216636,0.256403871,5.162856116,0.001408696,200252986,11.59023972,18.34517351,337.511963,2.339923741,0.183420367,4.541256999,133006.7866,0.285621051,0.374227942,10.71072389,0.535893286,5.344505701,0.107062336,3378.510737,1.36E-05,3.781733607,0.000164224,6.225936491,66333.36231,0.054517823,41.45146838,14.3872361,339.7069074,5843.975455,47.44332443,0.160401788,0.006949586,0.074815513,0.001814268,1
23,97,8654765821,2.03898162,45,1.900487228,156,22.93458919,65.15148839,71,1,155,18.75216851,70.37536881,-0.419893989,7131307287,0.275944701,707.9760956,0.833285603,0.637878143,101.1862725,158.6294712,160.2987933,180.4778813,149.25106,183.5154753,1439654.652,132.1836545,0.696483005,88527.69376,0.061492313,1439884.918,10.68345907,43.59617791,-4.677123832,4.412773811,0.020659374,0.842354019,0.345099839,0.994919774,0.25475962,0.832756502,0.830673693,0.992529246,0.95730804,-0.411458437,0.897018507,0.317519073,3.1103968,0.160987472,3.219245684,0.84733906,0.331686534,6.2207936,2.806407512,1.197527635,482209.7778,0.244957734,1.21770668,14.70390365,346617766.4,4258415042,47544212,0.324176988,494.154485,0.205213657,0.456561109,6.789246196,0.138848025,5.150457495,0.001377979,346091125.1,9.255818791,21.41934885,272.7336077,3.683125826,0.241548294,4.690756761,150432.4547,0.245162858,0.34184632,12.14062601,0.48099763,4.003367659,0.125468855,5327.102475,9.25E-06,4.268117623,0.000146949,6.122729689,95474.33412,0.054635219,36.53624102,10.73017138,364.5806286,4396.101534,70.12005117,0.214343998,0.005884735,0.05898997,0.001671351,1
